x-axis,1
second,Volt
+2.1222000E-06,-3.0761718750208E+00
+2.1223000E-06,-3.0585937500188E+00
+2.1224000E-06,-3.0390625000209E+00
+2.1225000E-06,-3.0195312500209E+00
+2.1226000E-06,-3.0000000000210E+00
+2.1227000E-06,-2.9785156250231E+00
+2.1228000E-06,-2.9550781250253E+00
+2.1229000E-06,-2.9296875000274E+00
+2.1230000E-06,-2.9003906250317E+00
+2.1231000E-06,-2.8691406250339E+00
+2.1232000E-06,-2.8378906250339E+00
+2.1233000E-06,-2.8085937500319E+00
+2.1234000E-06,-2.7792968750319E+00
+2.1235000E-06,-2.7500000000320E+00
+2.1236000E-06,-2.7207031250321E+00
+2.1237000E-06,-2.6953125000278E+00
+2.1238000E-06,-2.6699218750279E+00
+2.1239000E-06,-2.6445312500279E+00
+2.1240000E-06,-2.6152343750323E+00
+2.1241000E-06,-2.5839843750345E+00
+2.1242000E-06,-2.5507812500367E+00
+2.1243000E-06,-2.5175781250368E+00
+2.1244000E-06,-2.4824218750390E+00
+2.1245000E-06,-2.4472656250391E+00
+2.1246000E-06,-2.4101562500414E+00
+2.1247000E-06,-2.3730468750414E+00
+2.1248000E-06,-2.3417968750350E+00
+2.1249000E-06,-2.3105468750350E+00
+2.1250000E-06,-2.2753906250395E+00
+2.1251000E-06,-2.2402343750395E+00
+2.1252000E-06,-2.2031250000418E+00
+2.1253000E-06,-2.1699218750375E+00
+2.1254000E-06,-2.1367187500376E+00
+2.1255000E-06,-2.1015625000398E+00
+2.1256000E-06,-2.0664062500399E+00
+2.1257000E-06,-2.0312500000400E+00
+2.1258000E-06,-2.0000000000356E+00
+2.1259000E-06,-1.9687500000357E+00
+2.1260000E-06,-1.9355468750380E+00
+2.1261000E-06,-1.8964843750447E+00
+2.1262000E-06,-1.8574218750448E+00
+2.1263000E-06,-1.8164062500471E+00
+2.1264000E-06,-1.7753906250472E+00
+2.1265000E-06,-1.7343750000473E+00
+2.1266000E-06,-1.6894531250519E+00
+2.1267000E-06,-1.6484375000475E+00
+2.1268000E-06,-1.6093750000453E+00
+2.1269000E-06,-1.5722656250431E+00
+2.1270000E-06,-1.5332031250455E+00
+2.1271000E-06,-1.4921875000478E+00
+2.1272000E-06,-1.4511718750479E+00
+2.1273000E-06,-1.4121093750457E+00
+2.1274000E-06,-1.3691406250504E+00
+2.1275000E-06,-1.3242187500527E+00
+2.1276000E-06,-1.2792968750528E+00
+2.1277000E-06,-1.2324218750552E+00
+2.1278000E-06,-1.1894531250507E+00
+2.1279000E-06,-1.1464843750508E+00
+2.1280000E-06,-1.1035156250509E+00
+2.1281000E-06,-1.0566406250556E+00
+2.1282000E-06,-1.0136718750511E+00
+2.1283000E-06,-970.7031250511E-03
+2.1284000E-06,-927.7343750512E-03
+2.1285000E-06,-882.8125000536E-03
+2.1286000E-06,-837.8906250537E-03
+2.1287000E-06,-792.9687500538E-03
+2.1288000E-06,-751.9531250492E-03
+2.1289000E-06,-710.9375000493E-03
+2.1290000E-06,-669.9218750494E-03
+2.1291000E-06,-625.0000000542E-03
+2.1292000E-06,-582.0312500519E-03
+2.1293000E-06,-539.0625000520E-03
+2.1294000E-06,-494.1406250545E-03
+2.1295000E-06,-447.2656250569E-03
+2.1296000E-06,-392.5781250665E-03
+2.1297000E-06,-335.9375000690E-03
+2.1298000E-06,-283.2031250644E-03
+2.1299000E-06,-232.4218750621E-03
+2.1300000E-06,-181.6406250622E-03
+2.1301000E-06,-132.8125000599E-03
+2.1302000E-06,-85.9375000576E-03
+2.1303000E-06,-46.8750000481E-03
+2.1304000E-06,-5.8593750506E-03
+2.1305000E-06,+37.1093749469E-03
+2.1306000E-06,+82.0312499444E-03
+2.1307000E-06,+126.9531249443E-03
+2.1308000E-06,+171.8749999442E-03
+2.1309000E-06,+216.7968749442E-03
+2.1310000E-06,+257.8124999489E-03
+2.1311000E-06,+298.8281249488E-03
+2.1312000E-06,+337.8906249512E-03
+2.1313000E-06,+373.0468749560E-03
+2.1314000E-06,+406.2499999584E-03
+2.1315000E-06,+443.3593749534E-03
+2.1316000E-06,+486.3281249460E-03
+2.1317000E-06,+533.2031249410E-03
+2.1318000E-06,+583.9843749359E-03
+2.1319000E-06,+634.7656249358E-03
+2.1320000E-06,+689.4531249308E-03
+2.1321000E-06,+748.0468749257E-03
+2.1322000E-06,+800.7812499330E-03
+2.1323000E-06,+845.7031249429E-03
+2.1324000E-06,+890.6249999428E-03
+2.1325000E-06,+931.6406249477E-03
+2.1326000E-06,+974.6093749451E-03
+2.1327000E-06,+1.0156249999475E+00
+2.1328000E-06,+1.0566406249474E+00
+2.1329000E-06,+1.1015624999423E+00
+2.1330000E-06,+1.1484374999397E+00
+2.1331000E-06,+1.2011718749321E+00
+2.1332000E-06,+1.2539062499320E+00
+2.1333000E-06,+1.3027343749369E+00
+2.1334000E-06,+1.3476562499419E+00
+2.1335000E-06,+1.3886718749468E+00
+2.1336000E-06,+1.4277343749493E+00
+2.1337000E-06,+1.4628906249543E+00
+2.1338000E-06,+1.4902343749644E+00
